input,output
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Acute intermittent porphyria is associated with which type of inheritance?
A. Autosomal dominant
B. Autosomal recessive
C. X-linked dominant
D. X-linked recessive", B. Autosomal recessive
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Increased ICT is shown by
A. Miosis
B. Systemic hypotension
C. Tachycardia
D. Reduction in GCS", A. Miosis
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

True about thyroid hormone receptor is?
A. Directly binds to TSH
B. Directly binds to TRH
C. Are surface receptors
D. Causes nuclear transcription after binding with T4"," The answer is D. Causes nuclear transcription after binding with T4.

Here's a step-by-step explanation:

1. True about thyroid hormone receptor is?
2. The thyroid hormone receptor is activated by binding with thyroid hormones, specifically triiodothyronine (T3) and thyroxine (T4).
3. The receptor is located in the nucleus, and binding of thyroid hormones to the receptor triggers nuclear transcription.
4. Therefore, the correct answer is D. Causes nuclear transcription after binding with T4.

Note:

A. Directly binds to TSH: False. TSH (thyroid-stimulating hormone) is produced by the pituitary gland and stimulates the production and release of thyroid hormones from the thyroid gland. It does not directly bind to the thyroid hormone receptor.

B. Directly binds to TRH: False. TRH (thyrotropin-releasing hormone) is produced by the hypothalamus and stimulates the production and release of TSH from the pituitary gland. It does not directly bind to the thyroid hormone receptor.

C. Are surface receptors: False. The thyroid hormone receptor is a nuclear receptor, located in the nucleus of cells, not a surface receptor."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Nissens fundoplication is a first line treatment for?
A. GERD
B. Hiatus hernia
C. Esophageal atresia
D. Congenital hypertrophic pyloric stenosis", A. GERD
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Blood supply of tonsil is chiefly by:
A. Lingual artery
B. Superior palatine artery
C. Facial artery
D. Labial artery", B. Superior palatine artery
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Mycobacterium tuberculosis grows in LJ media in?
A. 1 0- 14 days
B. 2-3 weeks
C. 4-8 weeks
D. > 10 weeks", C. 4-8 weeks
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Not used for internal radiotherapy
A. Iodine-125
B. Iodine-131
C. Cobalt-60
D. Iridium-192", B. Iodine-131
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Soft X-rays having wavelength of 2 AU is known as:
A. Grenz rays
B. Stray radiation
C. Secondary radiation
D. Weak X-rays", A. Grenz rays
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

A young librarian has been exceedingly shy and fearful of people since childhood. She longs to make friends, but even casual social interactions cause her a great deal of shame and anxiety She has never been at a party, and she has requested to work in the least active section of her library, even though this means lower pay She cannot look at her rare customers without blushing, and she is convinced that they see her as incompetent and clumsy. Which anxiety disorder is most likely to be confused with this personality disorder?
A. Generalized anxiety disorder
B. Specific phobia
C. Agoraphobia
D. Social phobia", D. Social phobia
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Endothelial molecule involved in rolling is -
A. ICAM 1
B. VCAM 1
C. CD 31
D. CD 34", C. CD 31
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

The titanium alloy used for dental implant components includes:
A. Alpha phase.
B. Beta phase.
C. Both.
D. Gamma phase.", C. Both.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Darier‚Äôs sign is seen in?
A. Urticaria pigmentosa
B. Xanthogranuloma
C. ALL
D. All of the above"," The answer is A. Urticaria pigmentosa.

Darier's sign is a diagnostic sign used to confirm the presence of urticaria pigmentosa, a type of skin rash. It is defined as the appearance of a yellowish-brown discoloration of the skin, which is accentuated by scratching or rubbing."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

The most biocompatible cements to a pulp in decreasing order are:
A. GIC, ZOE, Polycarboxylate, Zinc phosphate
B. ZOE and Polycarboxylate, GIC, Zinc phosphate
C. Polycarboxylate, ZOE, GIC, Zinc phosphate
D. GIC, Polycarboxylate, ZOE, Zinc phosphate"," C. Polycarboxylate, ZOE, GIC, Zinc phosphate"
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Cause of greenish-black stool in a neonate -
A. Meconium
B. Biliverdin
C. Bilirubin
D. Urochrome", C. Bilirubin
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Blood cells RBC‚Äôs and WBCs are suspended in
A. Extracellular fluid
B. Inteerstitial fluid
C. Serum
D. Plasma", The answer is A. Extracellular fluid.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Uses of Foster Miller probe is/are:
A. Coupling pocket depth
B. Detection of CEJ
C. Automatically calculate CA level
D. All of the above"," D. All of the above.

The Foster Miller probe is a tool used in ear, nose, and throat (ENT) examinations to assess the middle ear and its function. It is used to measure the compliance of the middle ear system, which can help diagnose middle ear problems, such as otosclerosis, and can also help determine the opening of the eustachian tube.

Option A, ""Coupling pocket depth,"" is incorrect, as the Foster Miller probe is not used to measure the depth of the coupling pocket.

Option B, ""Detection of CEJ,"" is incorrect, as the Foster Miller probe is not used specifically to detect the cortical bone of the External Auditory Canal (EAC) or the CEJ (Croutte-Euler-Jahnel) line.

Option C, ""Automatically calculate CA level,"" is incorrect, as the Foster Miller probe does not have the ability to automatically calculate the CA (compliance at atmosphere) level.

Therefore, the correct answer is option D, ""All of the above,"" as the Foster Miller probe can be used to measure middle ear compliance, detect opening of the eustachian tube, and help diagnose middle ear problems."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Best level of prevention for Non-communicable disease?
A. Primary prevention
B. Primordial prevention
C. Secondary prevention
D. Tertiary prevention", B. Primordial prevention
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

HbA1C criteria for a patient to be diagnosed with diabetes mellitus is
A. >4.5%
B. >5.5%
C. >6.5%
D. >7.5%", C. >6.5%
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Most common cause of iron deficiency in elderly
A. Decreased absorption of iron
B. Nutritional deficiency
C. Gastric bleeding/ hemorrhage
D. Achlorhydria", C. Gastric bleeding/hemorrhage
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Godell's sign is ?
A. Dusky hue of the vestibule
B. Softening of the cervix
C. Increased pulsations felt through the lateral fornices
D. Regular and rhythmic contractions during bimanual examination", C
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Most common presentation of cervical cancer is -
A. Deep pelvic pain
B. Rectal pain
C. Bleeding per vaginum
D. Weight loss", C. Bleeding per vaginum
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Nosocomial infection is most commonly caused by:March 2004
A. Gram negative bacilli
B. Gram positive bacilli
C. Gram negative cocci
D. Mycoplasma", C. Gram negative cocci
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

'Patch-clamp' is used for ?
A. To record facilitated diffusion
B. To record flow in voltage gated channel
C. To record osmotic pressure around semipermeable membrane
D. To record RMP"," B. To record flow in voltage-gated channels.

Therefore, the answer is B."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Draughtsman (Concentric Rings) on culture are produced by ?
A. Yersina pestis
B. H. ducreyi
C. B. peusi
D. Pneumococi"," The answer is D. Pneumococi.

Explanation:

Pneumococi are a type of bacteria that can cause pneumonia. The concentric rings seen on culture are a characteristic feature of Streptococcus pneumoniae, also known as pneumococi.

Therefore, the correct answer is D. Pneumococi."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Probe remains within Junctional epithelium upto _ force
A. 30 gm
B. 40gm
C. 50 gm
D. All of the above", C. 50 gm
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Most common cause for UTI in children less than 5 years is?
A. E coli
B. Klebsiella
C. Staphylococcus saprophyticus
D. Pseudomonas", C. Staphylococcus saprophyticus
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Cholesterol is the precursor of:
A. Steroid hormones
B. Vitamin A
C. Vitamin C
D. None", A. Steroid hormones
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

In total parenteral nutrition, no need to measure daily
A. Electrolyte
B. Fluid intake and output
C. LFT albumin
D. Magnesium", B. Fluid intake and output
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which is a measure of how well resources are utilized to achieve predetermined objectives?
A. Effectiveness
B. Efficiency
C. Impact
D. Adequacy", B. Efficiency
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Histelberger's sign is seen in?
A. Acoustic neurom
B. Glomus Tumour
C. Nasal angiofibroma
D. Acute suppurative otitis media", B. Glomus Tumour
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

True about Vickers test:
A. The long axis of indentation is measured
B. The diagonal length of the indentation is measured
C. The penetration depth is measured
D. The diameter of the indentation is measured", C. The penetration depth is measured.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Apoptotic gene is-
A. Bax
B. Bcl2
C. Bclx
D. Mcl"," The answer is B. Bcl2.

Explanation:

* Bcl2 is a proto-oncogene that encodes a protein that inhibits apoptosis.
* Bax and Bclx are also involved in regulating apoptosis, but they have different functions.
* Mcl is a protein that affects the stability of mitochondria and is not directly related to apoptosis."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Mesangial deposits of IgA on renal biopsy is a feature of‚Ä?A. Wegener‚Äôs granulomatosis
B. Henoch-Schonleinpurpura
C. Churg-Strauss syndrome
D. All of these", D. All of these
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

True about weber‚Äôs syndrome are all except:
A. Diaplopia
B. Opthalmoplegia
C. Contralateral hemiplegia
D. Contralateral facial nerve palsy"," The correct answer is:

D. Contralateral facial nerve palsy"
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Langerhans cell are seen in which layer of skin?
A. Stratum basal
B. Stratum carneum
C. Stratum granulosum
D. Stratum spinosum", A. Stratum basal
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

All of the following are true about the bare area of the liver except
A. Infection can spread from the abdominal to thoracic cavity at this area
B. It is not a site of poocaval anastomosis
C. Formed by the reflections of coronary ligaments
D. It is triangular in shape"," The answer is B. It is not a site of poocaval anastomosis.

The bare area of the liver is a region where the liver is not covered by peritoneum, and it is located near the inferior vena cava and the diaphragm. Infection can spread from the abdominal to thoracic cavity at this area, and it is formed by the reflections of coronary ligaments. Therefore, options A and C are correct.

Option D is incorrect because the bare area of the liver is not triangular in shape. It is more like a longitudinal band or a strip.

Therefore, the answer is B. It is not a site of poocaval anastomosis."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

All are true about SARS  Except:
A. Epidemic in India
B. Spreads by droplet
C. Diagnosed by PCR
D. Casued by SARS CoV"," D. Caused by SARS CoV.

SARS (Severe Acute Respiratory Syndrome) is caused by a coronavirus, specifically SARS-CoV. Therefore, option D is correct.

Here's how you can eliminate the other options:

A. Epidemic in India: SARS did not originate in India, but in China. Therefore, this option is incorrect.

B. Spreads by droplet: SARS is spread through close contact with an infected person, either through respiratory droplets or contact with contaminated surfaces. Therefore, this option is incorrect.

C. Diagnosed by PCR: PCR (Polymerase Chain Reaction) is a diagnostic test used to detect SARS-CoV in patients. Therefore, this option is correct."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Healthy carrier is seen in?
A. Measles
B. Rubella
C. Meningococcal meningits
D. Influanza", B. Rubella
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

A patient after a heavy meal comes with epigastric pain. On examination tenderness and rigidity in the upper abdomen. X-ray showing pneumomediastinum. What can be the cause-
A. Spontaneous esophageal rupture
B. Penetrating foreign body injury to esophagus
C. Perforated peptic ulcer
D. Rupture of emphysematous bulla", C. Perforated peptic ulcer
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Mid treatment flare up is most common in:
A. Traumatic injury
B. Pre-treatment antibiotic is not given
C. RCT of vital teeth
D. RCT of non-vital teeth", C. RCT of vital teeth
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Inner cell mass differentiates into ?
A. Chorion
B. Trophoectoderm
C. Embryo
D. All of the above", C. Embryo
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

A person repos 4 hours after having a clean wound without laceration. He had taken TT 10 years before. the next step in management is:
A. Full course Tetanus vaccine to be given
B. Full dose TT with TIG
C. Single-dose TT
D. No need for any vaccine", C. Single-dose TT
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

HOME technique was given by:
A. Addleson.
B. Jordon.
C. Bandura.
D. Skinner."," C. Bandura.

The HOME technique (Home Observation for Measurement of the Environment) was developed by Dr. Albert Bandura, a psychologist who is known for his work on social learning theory. The HOME technique is a standardized assessment tool used to measure the quality of the home environment and its impact on children's cognitive, social, and emotional development.

Therefore, the answer is C. Bandura."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Alcohol is taken with aerated soft drinks because -
A. Absorption is faster
B. Effect is increased
C. To avoid hangover
D. None of the above", C. To avoid hangover
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Blood stored in citrate-phosphate-dextrose is better for hypoxic patients than acidic-citrate-dextrose because?
A. It has less P50
B. It is less acidic
C. The fall in 2, 3 DPG is less
D. None of the above"," C. The fall in 2, 3 DPG is less.

Explanation:

Blood stored in citrate-phosphate-dextrose (CPD) has a higher pH than blood stored in acid-citrate-dextrose (ACD). This is because CPD contains a higher concentration of bicarbonate ions, which help to buffer excess hydrogen ions and maintain a more alkaline pH.

In hypoxic patients, the body's response to decreased oxygen delivery is to increase ventilation and production of bicarbonate ions. This increases the pH of the blood, which can be detrimental to the patient. Therefore, blood stored in CPD, which has a higher pH, may be less suitable for hypoxic patients.

On the other hand, ACD has a lower pH than CPD, which may be more suitable for hypoxic patients. The lower pH of ACD can help to counteract the alkalosis that occurs in response to hypoxia, and may help to improve oxygen delivery to tissues.

Therefore, the correct answer is C. The fall in 2, 3 DPG is less. 2, 3 DPG (2,3-diphosphoglycerate) is a metabolite that plays a key role in regulating the affinity of hemoglobin for oxygen. When the pH of the blood decreases (i.e., becomes more acidic), the affinity of hemoglobin for oxygen increases, which can help to improve oxygen delivery to tissues. In contrast, when the pH of the blood increases (i.e., becomes more alkaline), the affinity of hemoglobin for oxygen decreases, which can worsen hypoxia.

Therefore, the fall in 2, 3 DPG is less with CPD than with ACD, making CPD a less suitable choice for hypoxic patients."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Vesicoselective drug among these is?
A. Cyclopantolate
B. Tolterodine
C. Ipratropium bromide
D. Adrenaline"," The vesicoselective drug among the options is:

C. Ipratropium bromide.

Therefore, the answer is C."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Lithium causes all Except:
A. Exaggeration of psoriasis
B. Nephropathy
C. Ebstein‚Äôs anomaly
D. Hyperthyroidism", C. Ebstein‚Äôs anomaly
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Most important step in management of acute diarrhea:
A. Antibiotic therapy
B. Give antimotility drugs like loperamide
C. Fluid replacement
D. Give prokinetic agents like metoclopramide", C. Fluid replacement
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Respiratory acidosis is recognized primarily by increase in
A. Pa02
B. PaCO2
C. HCO3
D. None of the above", B. PaCO2
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Downhill esophagus varices develop as a result of obstruction of seen in
A. Poal vein
B. Hepatic vein
C. Superior vena cava
D. Inferior vena cava", C. Superior vena cava
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which of the following disease is closely related to enetropathy?
A. Linear Ig A disease
B. Pemphigus foliaceous
C. Dermatitis herpetiformis
D. Erythema multiforme", C. Dermatitis herpetiformis
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Double arch aoa is seen in
A. CATCH 22
B. Digeorge syndrome
C. Sphrintzen velo cardio facial syndrome
D. None of above"," The answer is B. DiGeorge syndrome.

Double arch aoa is a characteristic feature of DiGeorge syndrome, which is a genetic disorder caused by a deletion of chromosome 22q11.2. It is also known as velo-cardio-facial syndrome.

Therefore, the answer is B. DiGeorge syndrome."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Closed mouth technique of recording impression records the tissues in:
A. Functional position.
B. Displaced form.
C. Relaxed form.
D. All of the above.", C. Relaxed form.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Sheehan syndrome is ?
A. Pitutary adenoma
B. Pitutary necrosis
C. Adrenal necrosis
D. Adrenal adenoma", B. Pitutary necrosis
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Abnormal thick labial frenum results in:
A. Midline diastema
B. Imbrication
C. Labial inclination of incisors
D. Cross bite", C. Labial inclination of incisors
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which of the following is true for chlorhexidine?
A. Active against gram-negative organisms
B. Causes brown staining of teeth
C. Bacteriostatic in action
D. Causes dentinal sensitivity", B. Causes brown staining of teeth
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Periosteal matrix acts on the microskeletal unit to bring about:
A. Translation
B. Transformation
C. Both
D. None", C. Both
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

The biosynthesis of the enzyme pyruvate carboxylase is repressed by ?
A. Insulin
B. Glucagon
C. Coisol
D. Epinephrine"," The biosynthesis of the enzyme pyruvate carboxylase is repressed by:

D. Epinephrine"
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Enhancement in CT contrast is due to -
A. Iodine
B. Gadolinium
C. Silver
D. Mercury", B. Gadolinium
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Study of a person who has already contracted
the disease is called:
A. Case control
B. Cohort
C. Control cohort
D. None of the above", B. Cohort
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Quincke sign seen in Aortic regurgitation is:
A. Cyclic Erythema and pale appearance on pressing nail bed
B. Head movement with pulse
C. Pistol shot sound over femoral artery
D. Prominent dorsalis pedis", The answer is A. Cyclic Erythema and pale appearance on pressing nail bed.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

In apoptosis, protein hydrolysis is due to activation of
A. lipases
B. Transcarboxylase
C. Catalase
D. Caspases", D. Caspases
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

What acts as both poison & antidote ?
A. CuSO4
B. HgC12
C. Ar203
D. Thallium arsenate"," The answer is B. HgC12.

Mercury (Hg) is a poisonous metal that can be toxic to humans and animals. However, in certain forms, such as calomel (mercurous chloride, Hg2Cl2), it has been used as an antidote to treat poisoning caused by other heavy metals, such as lead and arsenic. Therefore, option B is the correct answer."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Physiological dose of hydrocoisone (mg/kg/day) is -
A. 5 mg/kg/day
B. 10 mg/kg/day
C. 15 mg/kg/day
D. 20 mg/kg/day", C. 15 mg/kg/day
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Urine test done for blood sugar level estimation is?
A. Prescriptive screening
B. Prospective screening
C. Both of the above
D. None of the above"," C. Both of the above.

The urine test done for blood sugar level estimation is a type of screening test. Screening tests are used to identify individuals with a high risk of having a particular disease or condition, so that early detection and treatment can be provided. There are two types of screening tests: prospective screening and prescriptive screening.

Prospective screening is a type of screening test that is performed on individuals who have no symptoms or signs of a particular disease or condition. The test is used to identify individuals who may be at risk of developing the disease or condition in the future.

Prescriptive screening is a type of screening test that is performed on individuals who have already been diagnosed with a particular disease or condition. The test is used to monitor the progression of the disease or condition and to assess the effectiveness of treatment.

In the case of urine test done for blood sugar level estimation, it can be either prospective or prescriptive, depending on the individual's medical history and symptoms. Therefore, the correct answer is C. Both of the above."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Marsch test is done for poisoning with ?
A. Lead
B. Mercury
C. Arsenic
D. Nickel", C. Arsenic
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Depth of gastric carcinomas is assessed by -
A. Abdominal ultrasound
B. Barium meal
C. Endoluminal ultrasound
D. Laproscopy", C. Endoluminal ultrasound
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Criteria for Puerperal pyrexia is temperature ?
A. 100.4 degrees F on two separate occasions
B. 101 degrees F on two separate occasions
C. 100.4 degrees F on three separate occasions
D. 101 degrees F on three separate occasions", B. 101 degrees F on two separate occasions
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which interdental cleaning methods recommended in case of complete loss of papilla & wide open interdental space?
A. Dental floss
B. Interdental brush
C. Wood stick
D. All of above", B. Interdental brush
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Zero-order kinetics is otherwise known as saturation kinetics. It is independent of:
A. Plasma concentration
B. Clearance
C. Volume of distribution
D. Half life", B. Clearance
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Etiological factor responsible for Aggressive periodontitis is / are :
A. Microbiology factor.
B. Immunological factor.
C. Genetic factor.
D. All of the Above.", D. All of the Above.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Anti-cholinesterase with central action ?
A. Neostigmine
B. Physostigmine
C. Pyridostigmine
D. Edrophonium", C. Pyridostigmine
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Spectroscopy is used for interaction of -
A. Electromagnetic radiation
B. Protons
C. Alpha paicles
D. Positrons", A. Electromagnetic radiation
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Maximum concentration of dextrose that can be given through peripheral vascular line in neonate ‚Ä?A. 5
B. 10
C. 12.5
D. 25", C. 12.5
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Which of the following tests is not used to differentiate between cochlear and retrocochlear hearing loss?
A. SISI TEST
B. Evoked response audiometry
C. Threshold tone decay test
D. Recruitment", B. Evoked response audiometry.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Lileys zone 3 at 35 weeks gestation management is?
A. Follow up
B. Intrauterine infusion
C. Preterm termination of pregnancy
D. Cordocentesis", C. Preterm termination of pregnancy.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Age at which a child should be advised to use toothbrush:
A. 0-1 year
B. 2-3 year
C. 4-5 years
D. At birth", C. 4-5 years
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

‚ÄòRegression metamorphosis‚Ä?is observed in‚Ä?A. Hydatid cyst
B. whip worm
C. Bovine tape worm
D. Beef tapeworm", C. Bovine tape worm
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

The best method for routine monitoring of air pollution
A. Sulphur dioxide, smoke, and paiculate matter
B. Sulphur dioxide, Hydrogen sulphide, carbon monoxide
C. Carbon dioxide, hydrogen sulphide, lead
D. Sulphur dioxide, Lead and paiculate matter"," The best method for routine monitoring of air pollution is:

D. Sulphur dioxide, Lead, and particulate matter.

Therefore, the correct answer is (D) Sulphur dioxide, Lead, and particulate matter."
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Disadvantage of tissue conditioners:
A. Ridge resorption.
B. Delays healing.
C. Hardens in the mouth.
D. Expensive.", C. Hardens in the mouth.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Spread of infection causes
A. Fibrinoid necrosis
B. Fat necrosis
C. Liquifactive necrosis
D. Coagulative necrosis", D. Coagulative necrosis
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Palatal lift prosthesis is used to treat:
A. Palatopharyngeal incompetence.
B. Pharyngeal incompetence.
C. Palatal incompetence.
D. None.", C. Palatal incompetence.
"The following are multiple-choice questions about medical knowledge. Solve them in a step-by-step fashion. You must only output your choices as the final answer, no other texts.

Investigation of choice for diagnosis of PID is ?
A. Laparoscopy
B. Colposcopy
C. Hysteroscopy
D. Ultrasonography", D. Ultrasonography
